SaleID,Data,ProductID,CustomerID,SellerID,Quantidade,PrecoUnitario,DescontoPct,CustoUnitario,Receita,CustoTotal,Lucro,Canal,FormaPagamento,Regiao,Estado
26093,2025-05-29,42,43,5,1,341.44,0.04462261720001331,187.46,326.2,187.46,138.74,Loja Física,Crédito,Sul,RS
26094,2025-05-29,37,170,14,1,441.83,0.10456203674811859,310.29,395.63,310.29,85.34,E-commerce,Crédito,Centro-Oeste,MT
26095,2025-05-30,42,74,10,1,343.2,0.06035325507652749,187.46,322.49,187.46,135.03,Televendas,Pix,Sudeste,RJ
26096,2025-05-30,52,155,9,1,330.26,0.03887420104276114,239.93,317.42,239.93,77.49,Loja Física,Crédito,Sul,PR
26097,2025-05-30,43,220,9,1,342.2,0.0,222.3,342.2,222.3,119.9,Loja Física,Crédito,Sul,RS
26098,2025-05-30,55,193,5,2,546.03,0.0792305123832111,318.14,1005.54,636.28,369.26,Televendas,Pix,Sudeste,MG
26099,2025-05-30,25,58,1,1,327.11,0.0,184.6,327.11,184.6,142.51,Loja Física,Pix,Sudeste,MG
26100,2025-05-30,31,66,10,2,246.88,0.017712348816625076,150.28,485.01,300.56,184.45,Loja Física,Boleto,Sul,PR
26101,2025-05-30,45,37,2,1,2192.12,0.07199050837425608,1511.91,2034.31,1511.91,522.4,E-commerce,Crédito,Norte,PA
26102,2025-05-30,2,144,13,1,998.21,0.03223485942007945,652.08,966.03,652.08,313.95,Loja Física,Crédito,Norte,AM
26103,2025-05-30,30,166,3,1,537.46,0.07815240444246656,312.5,495.46,312.5,182.96,Televendas,Crédito,Nordeste,CE
26104,2025-05-30,2,130,12,2,1022.51,0.05046519643038943,652.08,1941.82,1304.16,637.66,Loja Física,Crédito,Sudeste,ES
26105,2025-05-30,50,46,4,1,174.16,0.020334777410059627,96.08,170.62,96.08,74.54,E-commerce,Boleto,Sul,PR
26106,2025-05-30,12,131,2,1,3839.82,0.0025447177691587733,2447.44,3830.05,2447.44,1382.61,Loja Física,Débito,Centro-Oeste,DF
26107,2025-05-30,54,144,14,1,1300.58,0.029767032121496437,932.33,1261.87,932.33,329.54,Loja Física,Pix,Norte,AM
26108,2025-05-30,3,73,10,2,74.13,0.02101824737988961,42.48,145.14,84.96,60.18,E-commerce,Pix,Nordeste,CE
26109,2025-05-30,43,19,14,3,337.24,0.058165598590835144,222.3,952.87,666.9,285.97,Loja Física,Pix,Nordeste,BA
26110,2025-05-30,4,103,7,1,163.83,0.036257685290491164,143.92,157.89,143.92,13.97,Loja Física,Crédito,Sudeste,MG
26111,2025-05-30,26,183,3,1,748.53,0.044103192344409285,580.32,715.52,580.32,135.2,Representante,Crédito,Sul,RS
26112,2025-05-30,17,118,2,1,189.87,0.04229134544534249,151.37,181.84,151.37,30.47,Loja Física,Crédito,Norte,AM
26113,2025-05-30,17,210,3,1,197.56,0.014668662309934502,151.37,194.66,151.37,43.29,E-commerce,Crédito,Sudeste,RJ
26114,2025-05-30,57,167,1,1,297.38,0.0070796040894998725,211.34,295.27,211.34,83.93,E-commerce,Pix,Nordeste,BA
26115,2025-05-30,55,126,1,1,601.71,0.00028197244047778805,318.14,601.54,318.14,283.4,Loja Física,Pix,Norte,PA
26116,2025-05-30,55,203,14,1,579.73,0.03265438627229846,318.14,560.8,318.14,242.66,E-commerce,Boleto,Sudeste,ES
26117,2025-05-30,40,114,3,1,666.01,0.0750190538047974,424.92,616.05,424.92,191.13,E-commerce,Crédito,Nordeste,CE
26118,2025-05-30,37,216,2,2,384.85,0.05919985792756601,310.29,724.13,620.58,103.55,E-commerce,Crédito,Norte,PA
26119,2025-05-30,44,121,13,1,189.81,0.049026886812776234,161.02,180.5,161.02,19.48,E-commerce,Pix,Sul,RS
26120,2025-05-30,25,163,12,1,313.7,0.07361912383413781,184.6,290.61,184.6,106.01,E-commerce,Crédito,Nordeste,PE
26121,2025-05-30,35,174,13,2,355.16,0.042243721475683234,279.36,680.31,558.72,121.59,E-commerce,Débito,Norte,PA
26122,2025-05-30,52,212,9,1,379.69,0.037927213122792056,239.93,365.29,239.93,125.36,Loja Física,Pix,Sudeste,MG
26123,2025-05-30,26,212,3,4,767.95,0.06499157910229393,580.32,2872.16,2321.28,550.88,E-commerce,Débito,Sudeste,MG
26124,2025-05-30,29,76,6,1,2907.54,0.006218610162115782,1736.02,2889.46,1736.02,1153.44,Loja Física,Crédito,Norte,AM
26125,2025-05-30,23,207,3,3,550.77,0.09337593293433338,428.91,1498.02,1286.73,211.29,Representante,Pix,Sudeste,RJ
26126,2025-05-30,53,149,14,1,3856.18,0.08072869893913995,2585.66,3544.88,2585.66,959.22,E-commerce,Crédito,Centro-Oeste,GO
26127,2025-05-30,48,129,5,1,4501.35,0.06972366987718706,3254.06,4187.5,3254.06,933.44,Loja Física,Débito,Norte,PA
26128,2025-05-30,55,169,11,1,517.68,0.04900729247565377,318.14,492.31,318.14,174.17,E-commerce,Crédito,Nordeste,BA
26129,2025-05-30,32,121,5,1,1326.75,0.0460719029531258,874.92,1265.62,874.92,390.7,Loja Física,Boleto,Sul,RS
26130,2025-05-30,24,68,13,1,110.49,0.025243496462117813,77.63,107.7,77.63,30.07,Televendas,Débito,Sul,PR
26131,2025-05-30,14,150,9,1,89.29,0.04455675249279136,56.94,85.31,56.94,28.37,Representante,Boleto,Sudeste,ES
26132,2025-05-30,51,214,5,1,98.36,0.025548356141412064,66.09,95.85,66.09,29.76,Televendas,Crédito,Sul,SC
26133,2025-05-30,22,97,9,1,174.36,0.03704548669763516,133.97,167.9,133.97,33.93,Representante,Débito,Sudeste,MG
26134,2025-05-30,19,182,12,1,924.27,0.08712217748072587,597.22,843.75,597.22,246.53,Representante,Pix,Sudeste,ES
26135,2025-05-30,42,68,5,1,337.87,0.030944551834635063,187.46,327.41,187.46,139.95,E-commerce,Crédito,Sul,PR
26136,2025-05-30,49,160,8,1,1093.05,0.056331373152188405,727.8,1031.48,727.8,303.68,E-commerce,Crédito,Sul,RS
26137,2025-05-30,30,2,2,1,572.79,0.07312102311611937,312.5,530.91,312.5,218.41,E-commerce,Crédito,Centro-Oeste,MT
26138,2025-05-30,21,31,8,1,166.06,0.025440406825551463,103.58,161.84,103.58,58.26,E-commerce,Pix,Sul,RS
26139,2025-05-30,15,94,7,1,3859.96,0.10380743962612589,2202.26,3459.27,2202.26,1257.01,Loja Física,Pix,Sudeste,RJ
26140,2025-05-30,34,87,11,1,239.76,0.026941162053862384,181.33,233.3,181.33,51.97,E-commerce,Crédito,Centro-Oeste,GO
26141,2025-05-30,47,202,6,1,247.1,0.0274569057856207,162.51,240.32,162.51,77.81,E-commerce,Crédito,Nordeste,BA
26142,2025-05-30,38,198,3,1,621.53,0.03262070677308832,446.28,601.26,446.28,154.98,Loja Física,Pix,Norte,AM
26143,2025-05-30,52,80,9,1,338.96,0.0,239.93,338.96,239.93,99.03,E-commerce,Boleto,Centro-Oeste,GO
26144,2025-05-30,13,134,7,1,1754.93,0.04568683473703648,1224.05,1674.75,1224.05,450.7,Loja Física,Pix,Sul,PR
26145,2025-05-30,57,185,3,1,289.48,0.044148360773574855,211.34,276.7,211.34,65.36,Loja Física,Pix,Centro-Oeste,GO
26146,2025-05-30,42,119,10,2,331.86,0.09816184560652773,187.46,598.57,374.92,223.65,Representante,Pix,Sudeste,MG
26147,2025-05-30,44,176,3,1,222.31,0.07680962981131298,161.02,205.23,161.02,44.21,E-commerce,Crédito,Sudeste,ES
26148,2025-05-30,27,127,13,1,1694.97,0.06379496469253823,1324.8,1586.84,1324.8,262.04,E-commerce,Crédito,Sudeste,ES
26149,2025-05-30,60,216,9,1,444.88,0.03949668770260373,311.51,427.31,311.51,115.8,Loja Física,Crédito,Norte,PA
26150,2025-05-30,2,134,12,2,963.54,0.03076035947631855,652.08,1867.8,1304.16,563.64,E-commerce,Crédito,Sul,PR
26151,2025-05-30,25,50,9,4,317.74,0.0010928369931487922,184.6,1269.57,738.4,531.17,Representante,Pix,Sul,PR
26152,2025-05-30,17,172,4,2,198.92,0.13074160192089265,151.37,345.83,302.74,43.09,E-commerce,Boleto,Nordeste,PE
26153,2025-05-30,56,95,13,1,100.94,0.036767719927914375,63.89,97.23,63.89,33.34,E-commerce,Crédito,Norte,PA
26154,2025-05-30,43,148,13,1,324.05,0.06222800774780363,222.3,303.89,222.3,81.59,Loja Física,Boleto,Centro-Oeste,DF
26155,2025-05-31,5,114,14,1,3048.14,0.08615118908374068,2401.6,2785.54,2401.6,383.94,E-commerce,Boleto,Nordeste,CE
26156,2025-05-31,12,162,3,1,3513.43,0.07125996980385335,2447.44,3263.06,2447.44,815.62,Representante,Pix,Nordeste,CE
26157,2025-05-31,2,147,5,2,897.66,0.0645826950980658,652.08,1679.37,1304.16,375.21,Loja Física,Crédito,Norte,AM
26158,2025-05-31,45,154,5,2,2356.93,0.08089776657221814,1511.91,4332.52,3023.82,1308.7,Loja Física,Crédito,Sudeste,RJ
26159,2025-05-31,14,59,3,1,93.51,0.08381523693196809,56.94,85.67,56.94,28.73,Loja Física,Pix,Sudeste,RJ
26160,2025-05-31,48,219,7,2,4621.9,0.09661262594455422,3254.06,8350.73,6508.12,1842.61,E-commerce,Pix,Norte,AM
26161,2025-05-31,48,210,14,1,4215.6,0.025718139788009492,3254.06,4107.18,3254.06,853.12,E-commerce,Crédito,Sudeste,RJ
26162,2025-05-31,32,23,6,1,1294.22,0.04753066781394596,874.92,1232.7,874.92,357.78,E-commerce,Crédito,Sul,RS
26163,2025-05-31,29,36,3,1,2881.97,0.047454654438109464,1736.02,2745.21,1736.02,1009.19,E-commerce,Crédito,Centro-Oeste,DF
26164,2025-05-31,26,192,12,1,767.8,0.012790553751851792,580.32,757.98,580.32,177.66,E-commerce,Crédito,Norte,PA
26165,2025-05-31,29,192,14,1,2772.74,0.07095685530143289,1736.02,2576.0,1736.02,839.98,E-commerce,Pix,Norte,PA
26166,2025-05-31,49,116,8,1,1142.91,0.020349981130992248,727.8,1119.65,727.8,391.85,E-commerce,Crédito,Norte,PA
26167,2025-05-31,3,101,9,1,73.3,0.029521056352219514,42.48,71.14,42.48,28.66,E-commerce,Crédito,Sudeste,RJ
26168,2025-05-31,20,112,5,1,5546.09,0.0534978104542674,3682.39,5249.39,3682.39,1567.0,E-commerce,Pix,Centro-Oeste,MT
26169,2025-05-31,31,172,12,1,267.89,0.08518845448590556,150.28,245.07,150.28,94.79,E-commerce,Crédito,Nordeste,PE
26170,2025-05-31,60,133,1,1,437.89,0.04317273630379714,311.51,418.99,311.51,107.48,Representante,Pix,Sudeste,RJ
26171,2025-05-31,47,105,7,1,238.15,0.044294004343468335,162.51,227.6,162.51,65.09,E-commerce,Pix,Nordeste,PE
26172,2025-05-31,25,42,7,1,304.7,0.07199422581100126,184.6,282.76,184.6,98.16,Loja Física,Pix,Norte,AM
26173,2025-05-31,27,17,13,1,1578.76,0.05962270313070925,1324.8,1484.63,1324.8,159.83,E-commerce,Crédito,Sudeste,MG
26174,2025-05-31,51,108,5,2,88.97,0.07382581593354143,66.09,164.8,132.18,32.62,E-commerce,Crédito,Centro-Oeste,MT
26175,2025-05-31,18,37,4,3,4218.76,0.008372842316702756,3306.91,12550.31,9920.73,2629.58,Loja Física,Pix,Norte,PA
26176,2025-06-01,19,134,3,2,1035.93,0.0,597.22,2071.86,1194.44,877.42,Televendas,Crédito,Sul,PR
26177,2025-06-01,11,189,2,1,571.51,0.08611194837437766,320.34,522.3,320.34,201.96,Loja Física,Crédito,Centro-Oeste,MT
26178,2025-06-01,19,4,11,1,1018.85,0.03623639425580791,597.22,981.93,597.22,384.71,Loja Física,Crédito,Sul,RS
26179,2025-06-01,38,78,4,1,625.05,0.052338657989631415,446.28,592.34,446.28,146.06,Televendas,Crédito,Sul,SC
26180,2025-06-01,3,149,5,1,77.79,0.04380461095014397,42.48,74.38,42.48,31.9,Loja Física,Crédito,Centro-Oeste,GO
26181,2025-06-01,20,74,13,2,5840.6,0.05961362070636933,3682.39,10984.84,7364.78,3620.06,Televendas,Crédito,Sudeste,RJ
26182,2025-06-01,47,61,4,1,231.94,0.013701125189840641,162.51,228.76,162.51,66.25,Representante,Crédito,Norte,AM
26183,2025-06-01,25,41,4,1,287.66,0.06287943224916402,184.6,269.57,184.6,84.97,Loja Física,Pix,Sudeste,ES
26184,2025-06-01,40,208,9,1,706.29,0.025938507766762518,424.92,687.97,424.92,263.05,Loja Física,Crédito,Sudeste,ES
26185,2025-06-01,22,145,11,1,161.91,0.0,133.97,161.91,133.97,27.94,E-commerce,Crédito,Sul,PR
26186,2025-06-01,34,202,13,1,242.29,0.00545986619706966,181.33,240.97,181.33,59.64,Representante,Crédito,Nordeste,BA
26187,2025-06-01,39,17,5,1,4427.53,0.05539557118922107,2168.19,4182.26,2168.19,2014.07,Televendas,Pix,Sudeste,MG
26188,2025-06-01,11,159,11,1,583.68,0.08048484927944508,320.34,536.7,320.34,216.36,Loja Física,Crédito,Sul,RS
26189,2025-06-01,43,7,9,3,409.6,0.029984014379142974,222.3,1191.96,666.9,525.06,E-commerce,Crédito,Sudeste,RJ
26190,2025-06-01,36,168,8,1,591.45,0.023953611440191216,390.97,577.28,390.97,186.31,E-commerce,Crédito,Centro-Oeste,DF
26191,2025-06-01,3,88,9,1,78.77,0.004301435851569155,42.48,78.43,42.48,35.95,E-commerce,Crédito,Sul,PR
26192,2025-06-01,2,114,14,1,958.37,0.043413020455602865,652.08,916.76,652.08,264.68,Loja Física,Crédito,Nordeste,CE
26193,2025-06-01,49,67,6,1,1053.5,0.03532409730934315,727.8,1016.29,727.8,288.49,E-commerce,Crédito,Centro-Oeste,GO
26194,2025-06-01,22,55,9,1,160.84,0.0416523324538567,133.97,154.14,133.97,20.17,Loja Física,Débito,Norte,AM
26195,2025-06-01,42,207,2,1,354.56,0.08490064198370162,187.46,324.46,187.46,137.0,Loja Física,Crédito,Sudeste,RJ
26196,2025-06-01,59,195,5,1,4806.14,0.013632000560608846,2982.45,4740.62,2982.45,1758.17,Representante,Débito,Nordeste,PE
26197,2025-06-01,41,176,8,1,4881.59,0.06580739622320984,3742.16,4560.35,3742.16,818.19,Representante,Crédito,Sudeste,ES
26198,2025-06-01,31,218,13,1,263.74,0.0,150.28,263.74,150.28,113.46,E-commerce,Pix,Centro-Oeste,GO
26199,2025-06-01,36,36,11,1,678.72,0.05008043765183801,390.97,644.73,390.97,253.76,Loja Física,Crédito,Centro-Oeste,DF
26200,2025-06-01,10,83,2,2,1505.24,0.004281669449664512,983.95,2997.59,1967.9,1029.69,E-commerce,Crédito,Nordeste,PE
26201,2025-06-01,43,41,7,1,351.55,0.06399732600314838,222.3,329.05,222.3,106.75,E-commerce,Crédito,Sudeste,ES
26202,2025-06-01,38,89,12,1,626.82,0.06383919609408259,446.28,586.8,446.28,140.52,E-commerce,Crédito,Sudeste,ES
26203,2025-06-01,17,123,5,1,200.04,0.020630818505638724,151.37,195.91,151.37,44.54,Loja Física,Crédito,Sudeste,ES
26204,2025-06-01,55,220,5,1,524.02,0.01327100758145219,318.14,517.07,318.14,198.93,E-commerce,Pix,Sul,RS
26205,2025-06-01,4,19,2,1,187.62,0.04600357024619697,143.92,178.99,143.92,35.07,Representante,Crédito,Nordeste,BA
26206,2025-06-01,56,64,14,3,116.68,0.03617875553687689,63.89,337.38,191.67,145.71,Loja Física,Crédito,Centro-Oeste,DF
26207,2025-06-01,18,40,4,1,4527.64,0.05191395819446543,3306.91,4292.59,3306.91,985.68,E-commerce,Crédito,Sul,RS
26208,2025-06-01,58,140,6,2,970.49,0.06913088438403475,848.57,1806.8,1697.14,109.66,E-commerce,Débito,Nordeste,CE
26209,2025-06-01,4,158,8,1,180.56,0.06735330763499836,143.92,168.4,143.92,24.48,Loja Física,Pix,Nordeste,PE
26210,2025-06-01,45,3,4,1,2122.04,0.08027924967224845,1511.91,1951.68,1511.91,439.77,E-commerce,Crédito,Sudeste,ES
26211,2025-06-01,23,139,3,1,617.55,0.03426353045395332,428.91,596.39,428.91,167.48,Loja Física,Crédito,Sul,PR
26212,2025-06-01,30,2,1,1,513.99,0.07398459167835432,312.5,475.96,312.5,163.46,Representante,Pix,Centro-Oeste,MT
26213,2025-06-01,7,1,13,2,4911.11,0.01318950340919426,3103.15,9692.67,6206.3,3486.37,Loja Física,Crédito,Sudeste,ES
26214,2025-06-01,30,16,2,1,476.58,0.035675658705239664,312.5,459.58,312.5,147.08,Televendas,Crédito,Nordeste,BA
26215,2025-06-01,56,217,12,2,117.01,0.053105951514289,63.89,221.59,127.78,93.81,Representante,Débito,Norte,AM
26216,2025-06-01,41,197,14,1,4436.5,0.07582587877167082,3742.16,4100.1,3742.16,357.94,Representante,Boleto,Nordeste,CE
26217,2025-06-01,48,152,4,1,5124.95,0.008647970567308316,3254.06,5080.63,3254.06,1826.57,Representante,Crédito,Norte,AM
26218,2025-06-01,39,63,9,2,3710.49,0.03351344957201456,2168.19,7172.28,4336.38,2835.9,E-commerce,Pix,Nordeste,CE
26219,2025-06-01,20,215,3,2,5305.59,0.035608252076582476,3682.39,10233.33,7364.78,2868.55,E-commerce,Débito,Sul,RS
26220,2025-06-01,13,213,14,1,1660.29,0.012830245363706728,1224.05,1638.99,1224.05,414.94,Loja Física,Boleto,Sudeste,RJ
26221,2025-06-02,34,133,14,1,261.3,0.0895266146008298,181.33,237.91,181.33,56.58,Loja Física,Crédito,Sudeste,RJ
26222,2025-06-02,21,209,7,1,155.54,0.10115618777396376,103.58,139.81,103.58,36.23,Loja Física,Crédito,Sul,SC
26223,2025-06-02,38,134,12,5,607.73,0.02977704992705581,446.28,2948.17,2231.4,716.77,Loja Física,Boleto,Sul,PR
26224,2025-06-02,23,26,1,3,618.48,0.03075854157520645,428.91,1798.37,1286.73,511.64,E-commerce,Débito,Centro-Oeste,DF
26225,2025-06-02,30,131,4,3,517.72,0.03983439347695719,312.5,1491.29,937.5,553.79,E-commerce,Crédito,Centro-Oeste,DF
26226,2025-06-02,2,186,13,1,896.35,0.05238616516788585,652.08,849.39,652.08,197.31,Loja Física,Boleto,Centro-Oeste,MT
26227,2025-06-02,8,81,11,1,247.04,0.07176993502226489,159.8,229.31,159.8,69.51,E-commerce,Crédito,Centro-Oeste,MT
26228,2025-06-02,20,25,11,2,5003.75,0.10359581659609748,3682.39,8970.76,7364.78,1605.98,Loja Física,Pix,Centro-Oeste,DF
26229,2025-06-02,27,166,9,1,1695.69,0.0983765190994551,1324.8,1528.87,1324.8,204.07,Loja Física,Crédito,Nordeste,CE
26230,2025-06-02,20,91,2,1,5762.31,0.018623953502570706,3682.39,5654.99,3682.39,1972.6,Loja Física,Crédito,Norte,PA
26231,2025-06-02,46,99,11,1,123.13,0.004764289489907925,90.49,122.54,90.49,32.05,Representante,Crédito,Nordeste,BA
26232,2025-06-02,59,24,6,1,4992.81,0.09487216507916969,2982.45,4519.13,2982.45,1536.68,Loja Física,Crédito,Norte,PA
26233,2025-06-02,1,94,7,1,2670.17,0.08739198564970596,2066.57,2436.82,2066.57,370.25,E-commerce,Pix,Sudeste,RJ
26234,2025-06-02,37,38,11,1,407.8,0.0696472632313362,310.29,379.4,310.29,69.11,Loja Física,Boleto,Sudeste,RJ
26235,2025-06-02,56,204,3,2,120.26,0.06654029932864128,63.89,224.52,127.78,96.74,Loja Física,Pix,Sul,PR
26236,2025-06-02,60,54,7,1,501.4,0.029140633075763443,311.51,486.79,311.51,175.28,Loja Física,Crédito,Nordeste,CE
26237,2025-06-02,56,130,13,1,102.48,0.0034332433525958196,63.89,102.13,63.89,38.24,Representante,Crédito,Sudeste,ES
26238,2025-06-02,49,14,1,1,1024.57,0.03261565347647542,727.8,991.15,727.8,263.35,Loja Física,Crédito,Sul,SC
26239,2025-06-02,57,175,6,1,254.29,0.08939665658108335,211.34,231.56,211.34,20.22,Loja Física,Boleto,Sudeste,ES
26240,2025-06-02,6,211,14,1,278.65,0.05237717564220322,220.14,264.06,220.14,43.92,E-commerce,Crédito,Sudeste,ES
26241,2025-06-02,57,10,2,1,293.74,0.06413228769330588,211.34,274.9,211.34,63.56,E-commerce,Crédito,Nordeste,CE
26242,2025-06-02,49,152,10,1,1150.61,0.005082600334384301,727.8,1144.76,727.8,416.96,E-commerce,Débito,Norte,AM
26243,2025-06-02,40,15,6,1,786.69,0.03040192274246315,424.92,762.77,424.92,337.85,E-commerce,Crédito,Sudeste,ES
26244,2025-06-02,24,58,3,1,112.92,0.05393988360482407,77.63,106.83,77.63,29.2,Televendas,Crédito,Sudeste,MG
26245,2025-06-02,19,197,5,1,1039.88,0.07263658203137768,597.22,964.35,597.22,367.13,Loja Física,Crédito,Nordeste,CE
26246,2025-06-02,13,105,9,1,1551.14,0.0,1224.05,1551.14,1224.05,327.09,Loja Física,Crédito,Nordeste,PE
26247,2025-06-02,42,103,12,2,326.49,0.04483456976891757,187.46,623.7,374.92,248.78,E-commerce,Crédito,Sudeste,MG
26248,2025-06-02,37,149,14,1,405.17,0.06070917136809931,310.29,380.57,310.29,70.28,E-commerce,Pix,Centro-Oeste,GO
26249,2025-06-02,35,60,3,1,359.49,0.006992592017860663,279.36,356.98,279.36,77.62,E-commerce,Crédito,Sudeste,ES
26250,2025-06-02,42,32,1,1,297.5,0.045678165937913344,187.46,283.91,187.46,96.45,E-commerce,Pix,Nordeste,BA
26251,2025-06-02,30,7,4,3,474.29,0.029550716076550118,312.5,1380.82,937.5,443.32,E-commerce,Boleto,Sudeste,RJ
26252,2025-06-02,53,78,14,1,4552.53,0.029493096839503883,2585.66,4418.26,2585.66,1832.6,Loja Física,Crédito,Sul,SC
26253,2025-06-02,46,34,9,1,124.25,0.09052614360650504,90.49,113.0,90.49,22.51,E-commerce,Crédito,Centro-Oeste,MT
26254,2025-06-02,48,73,2,1,5560.75,0.032617005983991365,3254.06,5379.37,3254.06,2125.31,E-commerce,Crédito,Nordeste,CE
26255,2025-06-02,9,138,5,1,2291.2,0.020242650942231613,1643.53,2244.82,1643.53,601.29,E-commerce,Pix,Sul,PR
26256,2025-06-02,17,163,14,1,204.67,0.030806963880141557,151.37,198.36,151.37,46.99,Representante,Débito,Nordeste,PE
26257,2025-06-02,11,212,12,2,528.04,0.07616840360408844,320.34,975.64,640.68,334.96,Televendas,Crédito,Sudeste,MG
26258,2025-06-02,11,162,3,1,551.23,0.06894475848614007,320.34,513.23,320.34,192.89,Loja Física,Crédito,Nordeste,CE
26259,2025-06-02,35,210,14,1,357.87,0.0362520774948515,279.36,344.9,279.36,65.54,Representante,Boleto,Sudeste,RJ
26260,2025-06-02,2,19,6,1,929.95,0.030630500570882433,652.08,901.47,652.08,249.39,E-commerce,Crédito,Nordeste,BA
26261,2025-06-02,45,6,7,1,2132.57,0.038140496187954835,1511.91,2051.23,1511.91,539.32,Televendas,Crédito,Norte,AM
26262,2025-06-02,23,64,4,2,585.25,0.004825839229290162,428.91,1164.85,857.82,307.03,Representante,Crédito,Centro-Oeste,DF
26263,2025-06-02,39,87,9,1,3515.85,0.04594452210751164,2168.19,3354.32,2168.19,1186.13,E-commerce,Crédito,Centro-Oeste,GO
26264,2025-06-02,18,122,14,1,4396.47,0.06644211195504401,3306.91,4104.36,3306.91,797.45,Loja Física,Pix,Norte,PA
26265,2025-06-02,20,18,10,1,5517.91,0.07622382753980814,3682.39,5097.31,3682.39,1414.92,E-commerce,Boleto,Norte,AM
26266,2025-06-02,26,137,4,1,778.13,0.0434243572811833,580.32,744.34,580.32,164.02,Televendas,Pix,Sudeste,SP
26267,2025-06-02,44,138,7,1,235.86,0.04264891373672627,161.02,225.8,161.02,64.78,Loja Física,Pix,Sul,PR
26268,2025-06-02,22,20,1,1,174.57,0.042876711923679464,133.97,167.09,133.97,33.12,Loja Física,Crédito,Nordeste,BA
26269,2025-06-02,48,46,4,1,4589.74,0.051330637240598845,3254.06,4354.15,3254.06,1100.09,Representante,Crédito,Sul,PR
26270,2025-06-02,1,134,11,1,2617.69,0.0,2066.57,2617.69,2066.57,551.12,E-commerce,Boleto,Sul,PR
26271,2025-06-02,2,71,8,5,921.47,0.03759261911441208,652.08,4434.15,3260.4,1173.75,E-commerce,Crédito,Centro-Oeste,MT
26272,2025-06-02,56,67,6,2,111.28,0.020459028358879833,63.89,218.01,127.78,90.23,Representante,Pix,Centro-Oeste,GO
26273,2025-06-02,43,14,11,1,355.48,0.04446688541152027,222.3,339.67,222.3,117.37,E-commerce,Pix,Sul,SC
26274,2025-06-02,33,189,9,1,291.7,0.03484804618178483,198.02,281.53,198.02,83.51,E-commerce,Crédito,Centro-Oeste,MT
26275,2025-06-02,20,112,2,1,5631.43,0.05515635044967156,3682.39,5320.82,3682.39,1638.43,Representante,Crédito,Centro-Oeste,MT
26276,2025-06-02,14,177,1,1,86.22,0.03716594754894285,56.94,83.02,56.94,26.08,Loja Física,Pix,Sudeste,MG
26277,2025-06-02,17,208,3,1,208.06,0.06130374475641432,151.37,195.31,151.37,43.94,Loja Física,Crédito,Sudeste,ES
26278,2025-06-02,14,36,2,1,83.95,0.06995047915176432,56.94,78.08,56.94,21.14,Televendas,Boleto,Centro-Oeste,DF
26279,2025-06-02,19,112,13,1,1072.37,0.0,597.22,1072.37,597.22,475.15,Loja Física,Crédito,Centro-Oeste,MT
26280,2025-06-02,2,140,6,1,841.12,0.029354604715113766,652.08,816.43,652.08,164.35,Loja Física,Pix,Nordeste,CE
26281,2025-06-02,25,187,7,1,285.47,0.001495225222199123,184.6,285.04,184.6,100.44,Televendas,Boleto,Norte,AM
26282,2025-06-02,47,9,14,1,269.44,0.04763140271077153,162.51,256.61,162.51,94.1,E-commerce,Crédito,Nordeste,CE
26283,2025-06-03,5,128,3,1,3172.06,0.0,2401.6,3172.06,2401.6,770.46,Loja Física,Débito,Nordeste,BA
26284,2025-06-03,48,111,1,1,4961.53,0.020159141505752185,3254.06,4861.51,3254.06,1607.45,E-commerce,Crédito,Centro-Oeste,DF
26285,2025-06-03,51,60,2,1,98.3,0.047196231855648446,66.09,93.66,66.09,27.57,Televendas,Crédito,Sudeste,ES
26286,2025-06-03,4,38,13,1,195.94,0.04191369881073104,143.92,187.73,143.92,43.81,E-commerce,Crédito,Sudeste,RJ
26287,2025-06-03,9,73,9,1,2453.63,0.08561442823097157,1643.53,2243.56,1643.53,600.03,E-commerce,Pix,Nordeste,CE
26288,2025-06-03,40,131,5,1,767.4,0.06853082724212245,424.92,714.81,424.92,289.89,E-commerce,Débito,Centro-Oeste,DF
26289,2025-06-03,49,8,3,1,1118.83,0.032660895153751604,727.8,1082.29,727.8,354.49,Representante,Crédito,Sudeste,RJ
26290,2025-06-03,36,10,5,1,652.0,0.03953789938973629,390.97,626.22,390.97,235.25,Loja Física,Crédito,Nordeste,CE
26291,2025-06-03,19,108,9,1,1039.77,0.054344359814971675,597.22,983.26,597.22,386.04,Loja Física,Crédito,Centro-Oeste,MT
26292,2025-06-03,35,219,2,3,368.45,0.08022133618643223,279.36,1016.68,838.08,178.6,E-commerce,Crédito,Norte,AM
26293,2025-06-03,23,122,13,3,541.07,0.06538995148148988,428.91,1517.07,1286.73,230.34,Representante,Crédito,Norte,PA
26294,2025-06-03,41,112,7,5,4885.25,0.002740873050541038,3742.16,24359.3,18710.8,5648.5,E-commerce,Pix,Centro-Oeste,MT
26295,2025-06-03,55,1,9,1,582.25,0.1371316905267262,318.14,502.41,318.14,184.27,Representante,Crédito,Sudeste,ES
26296,2025-06-03,57,154,1,1,281.01,0.05219586204781325,211.34,266.34,211.34,55.0,E-commerce,Crédito,Sudeste,RJ
26297,2025-06-03,34,4,13,1,263.84,0.04731642577328862,181.33,251.36,181.33,70.03,E-commerce,Pix,Sul,RS
26298,2025-06-03,48,35,7,3,4600.97,0.05591879445500255,3254.06,13031.07,9762.18,3268.89,E-commerce,Crédito,Nordeste,PE
